tbl,year,qtr,region_name,prj_id,prj_title,ave_prod,ave_prod_change
ByQtr,2016,4,CALABARZON,234,"Upgrading of Seaside B-MPC Spanish Sardines Through Acquisition of Production Equipment and Food Safety Capability Building of Workers",0,NULL
ByQtr,2016,2,CALABARZON,210,"Charcoal Making and Briquetting Project for Lambac Brotherhood MPC",0,NULL
ByQtr,2016,2,CALABARZON,193,"Improvement of Production Efficiency through Acquisition of Semi/Full Automated Cookie Depositor/Molder",0,NULL
ByQtr,2016,1,CALABARZON,215,"Establishment of Charcoal Briquettes Production Center in San Andres, Quezon",0,NULL
ByQtr,2016,3,CALABARZON,379,"Upgrading of the Production Capacity and Capability of Foodwave Inc.",0,NULL
ByQtr,2016,1,CALABARZON,325,"Upgrading of Rice Milling Process of Aspilla Rice Mill in Pililla, Rizal",0,NULL
ByQtr,2016,3,CALABARZON,345,"Enhancing the Production Capability of Sweet Solutions  Bakeshop thru Acquisition of Modern Baking Equipment",0,NULL
ByQtr,2016,4,CALABARZON,378,"Enhancing the Production Capacity and Capability for Handicraft Production by Investing on Plating and Drying Facility and Equipment",0,NULL
ByQtr,2016,4,CALABARZON,133,"Provision of Technology Assistance Package Necessary to Uplift the Marketing Potential and Production Capability of Delfa&#039;s Food Products",0,NULL
ByQtr,2016,2,CALABARZON,328,"Productivity Enhancement thru Integration of Bakery Equipment for Golden Wheat Bakery",0,NULL
ByQtr,2016,4,CALABARZON,81,"Improvement of Quality and Production of Bread of Pecto&#039;s Bakery",0,NULL
ByQtr,2016,3,CALABARZON,248,"Upgrading of Production Facility of Digit-All Enterprises",0,NULL
ByQtr,2016,4,CALABARZON,217,"Expansion of Coco Sugar Production in Alabat",0,NULL
ByQtr,2016,3,CALABARZON,104,"Improvement / Upgrading of Equipment for in-line Production of Dressing, Condiments, Sauces and Pickles",0,NULL
ByQtr,2016,2,CALABARZON,31,"Upgrading of Muscovado Mill in Balayan, Batangas",0,NULL
ByQtr,2016,2,CALABARZON,289,"COMMUNITY BASED BioChar (BIOMASS CHARCOAL BRIQUETTING) in Calminue, Cavinti, Laguna",0,NULL
ByQtr,2016,4,CALABARZON,73,"Production and Quality Improvement of virgin Coconut Oil and Utilization of its by-products",0,NULL
ByQtr,2016,2,CALABARZON,213,"Charcoal Making and Briquetting Project for Balibago MPC",0,NULL
ByQtr,2016,2,CALABARZON,187,"Upgrading of the Mixing Process of Good Heart Food &amp; Industrial Corp. through Equipment Acquisition in Taytay, Rizal",0,NULL
ByQtr,2016,3,CALABARZON,366,"Bottling Process Improvement in Barako Coffee and Native White Ginger Liqueur Production",0,NULL
ByQtr,2016,2,CALABARZON,372,"Acquisition of Decorticating Machine for Pineapple Fiber Production",0,NULL
ByQtr,2016,4,CALABARZON,621,"Esteblishment and Operationalization of The Cavite Digital Fabrication Laboratory (Cavite Fab Lab)",0,NULL
ByQtr,2016,2,CALABARZON,27,"Mechanization of Pulburon Molding Process for Chocovron Global Corporation",0,NULL
ByQtr,2016,1,CALABARZON,138,"Upgrading the Quality of Pancit Bato and Productivity of Maflor Home of Healthy Foods",0,NULL
ByQtr,2016,1,CALABARZON,65,"Provision Of Biogas System Facility For Utilization Into Renewable Energy And Proper Farm Waste Disposal",0,NULL
ByQtr,2016,1,CALABARZON,85,"Upgrading Of Processing Plant For Mallari Distillery Through Acquisition Of Distillation Set Up",0,NULL
ByQtr,2016,3,CALABARZON,284,"Mechanization of processes in the production of personal and home care products",0,NULL
ByQtr,2016,4,CALABARZON,261,"CHARCOAL BRIQUETTE (FROM WASTE TO WEALTH)",0,NULL
ByQtr,2016,3,CALABARZON,19,"Production Operation Improvement of Center Miki Factory through Fabrication of Steamer and Dryer",0,NULL
ByQtr,2016,1,CALABARZON,71,"Improvement of Production Efficiency and Quality of Broas",0,NULL
ByQtr,2016,3,CALABARZON,37,"Improvement of the Production Capability of Oddiebelle Food Products through Equipment Acquisition and Product Quality Analysis",0,NULL
ByQtr,2016,1,CALABARZON,271,"Upgrading of the Production Process of Golden J Siopao",0,NULL
ByQtr,2016,2,CALABARZON,20,"Installation of a CNC Lathe Machine for Metal Fabrication of CVC Precision Toolings, Inc.",0,NULL
ByQtr,2016,1,CALABARZON,205,"Design and Enhancement of Weaved Products from Buli",0,NULL
ByQtr,2016,1,CALABARZON,100,"Improvement of Production Capacity of SaTin Crafts  through Acquisition of Drill Press, Grinder, Circular Saw, Hand Drilland Air Compressor",0,NULL
ByQtr,2016,4,CALABARZON,361,"Upgrading of Production facility of Mira&#039;s Turmeric Products",2,-0.3333
ByQtr,2016,2,CALABARZON,205,"Design and Enhancement of Weaved Products from Buli",0,NULL
ByQtr,2016,1,CALABARZON,86,"Productivity Improvement and Capacity Upgrading of Industrial Design &amp; Equipment Expertise (Index), Inc.",0,NULL
ByQtr,2016,3,CALABARZON,83,"Improvement / Upgrading of Drying System Facility of the 3 N&#039;s Art Designs",0,NULL
ByQtr,2016,2,CALABARZON,96,"Production Improvement of Ground Zero House of Pizza",0,NULL
ByQtr,2016,2,CALABARZON,67,"Upgrading of the Production Facility of Sabuhin Bakery through Equipment Acquisition",0,NULL
ByQtr,2016,4,CALABARZON,316,"Improvement of Pizza Production of Chef Ary and Ky&#039;s Pizzeria and Resto",0,NULL
ByQtr,2016,4,CALABARZON,56,"Automation of Siomai Production of Jam Food Products in Cainta, Rizal through Equipment Acquisition",6,-0.9250
ByQtr,2016,1,CALABARZON,120,"Provision of Biogas System Facility to Utilize Waste into Gas and Power Generation of N. Canarias Poultry and Piggery Farms",0,NULL
ByQtr,2016,4,CALABARZON,250,"Adoption of Safety Equipment Technologies and Upgrading of Production                                               Facility of MZ Design Furniture",0,NULL
ByQtr,2016,4,CALABARZON,297,"Selection and Performance Validation of Aromatic and Pigmented Rice Varieties and Pilot Production of Brown Rice",0,NULL
ByQtr,2016,1,CALABARZON,22,"Automation of Polvoron Processing Line of Double Delights Food Products",0,NULL
ByQtr,2016,1,CALABARZON,96,"Production Improvement of Ground Zero House of Pizza",0,NULL
ByQtr,2016,1,CALABARZON,298,"Mechanization of Cassava Food Processing of Gumihan-Lamao Farmers Development Cooperative",0,NULL
ByQtr,2016,2,CALABARZON,207,"Production Improvement of Junel&#039;s Uraro Cookies",0,NULL
ByQtr,2016,1,CALABARZON,71,"Improvement of Production Efficiency and Quality of Broas",0,NULL
ByQtr,2016,2,CALABARZON,92,"Equipment Upgrading for Siony&#039;s Pili Tarts and Pastillas",0,NULL
ByQtr,2016,3,CALABARZON,67,"Upgrading of the Production Facility of Sabuhin Bakery through Equipment Acquisition",0,NULL
ByQtr,2016,1,CALABARZON,55,"Production Improvement and Equipment Upgrading for Villadiego&#039;s Bakery and Pasalubong",0,NULL
ByQtr,2016,1,CALABARZON,114,"Upgrading the Productivity  of Escaba Food Products through Enhancement of Filling Operation",0,NULL
ByQtr,2016,2,CALABARZON,237,"Product and Process improvement of TASIMCO Dairy Production and Processing Facility",0,NULL
ByQtr,2016,3,CALABARZON,54,"Enhancement of the Product Quality of Gen. Trias Dairy Raisers through Product Quality Analysis",0,NULL
ByQtr,2016,4,CALABARZON,257,"Improvement of Seaweeds Industry in Calatagan,  Batangas through  Restoration,  Production  and Processing of  Value-added Seaweed  Products",0,NULL
ByQtr,2016,3,CALABARZON,80,"Process Improvement through Acquisition of Baking Equipment and Development of Label Design and Packaging",0,NULL
ByQtr,2016,2,CALABARZON,274,"Upgrading of the &quot;sortidos&quot; production line facility of Panaderia Pantoja Inc.",0,NULL
ByQtr,2016,3,CALABARZON,82,"Technology Enhancement of Dolly&#039;s Banana Chips through the Acquisition of Equipment and Improvement of the Product Packaging",0,NULL
ByQtr,2016,4,CALABARZON,222,"Process Improvement and Product Development of Fruits and Vegetable in Sariaya, Quezon",0,NULL
ByQtr,2016,4,CALABARZON,332,"Establishment of Peanut Butter Processing Center for Boyet Ynares Ladies Movement in Binangonan",0,NULL
ByQtr,2016,1,CALABARZON,264,"Installation of a Press Brake 50T NC for Metal Fabrication of Goldros Corporation in Angono, Rizal",0,NULL
ByQtr,2016,4,CALABARZON,353,"Printing Production and Quality Improvement fro Printerest Design Studio",0,NULL
ByQtr,2016,1,CALABARZON,341,"Mechanization of Processes of Dorenie&#039;s Food and Beverage Trading in the Production of Health-giving Products",0,NULL
ByQtr,2016,2,CALABARZON,222,"Process Improvement and Product Development of Fruits and Vegetable in Sariaya, Quezon",0,NULL
ByQtr,2016,1,CALABARZON,237,"Product and Process improvement of TASIMCO Dairy Production and Processing Facility",0,NULL
ByQtr,2016,3,CALABARZON,46,"Upgrading  of Oyster Mushroom Production Through Adoption of Steam Boiler Technology",0,NULL
ByQtr,2016,3,CALABARZON,32,"Upgrading of the Production Capabilities of Mardak Global Export Inc. in Montalban, Rizal through Equipment Modernization",0,NULL
ByQtr,2016,2,CALABARZON,323,"Upgrading of Process of JVE Natural Nipa Food Products",0,NULL
ByQtr,2016,4,CALABARZON,260,"Upgrading of Buri Wine Production in Lobo, Batangas",0,NULL
ByQtr,2016,2,CALABARZON,337,"Upgrading of Furniture Production Capability Through Equipment Acquisition",0,NULL
ByQtr,2016,2,CALABARZON,393,"Tubig Talino Technology Implementation of San Pedro MPC",0,NULL
ByQtr,2016,2,CALABARZON,23,"Upgrading of the Production Capabilities of El Richard Bakery in Rodriguez, Rizal through Equipment Modernization",50,NULL
ByQtr,2016,1,CALABARZON,331,"Bio Briquette Charcoal Production of Mascap Integrated Producers Cooperative (MIPC)",0,NULL
ByQtr,2016,2,CALABARZON,271,"Upgrading of the Production Process of Golden J Siopao",0,NULL
ByQtr,2016,2,CALABARZON,28,"Improvement of Drying Process in the Production of Dried Pili Nuts and other Dried Fruits",0,NULL
ByQtr,2016,1,CALABARZON,254,"Upgrading of Condiments Production Facility of Cristie Food Seasonings",0,NULL
ByQtr,2016,1,CALABARZON,143,"Modernization of Edna and Rebecca&#039;s Banana Chips and Coated Peanuts Processing",0,NULL
ByQtr,2016,4,CALABARZON,342,"MECHANIZATION OF FILLING PROCESS IN THE PRODUCTION OF PURE SPRING WATER AND JUICES OF SUSTALICIOUS FOOD AND BEVERAGES PRODUCTS",0,NULL
ByQtr,2016,3,CALABARZON,212,"Establishment of Fruit Processing Center for SAMABAI, Antipolo City",0,NULL
ByQtr,2016,4,CALABARZON,652,"Establishment of a Food Innovation Center Common Service Facility",0,NULL
ByQtr,2016,2,CALABARZON,45,"Upgrading of the Processing Facility of Biofarm and Natural Health Ingredients Company",18,17.0000
ByQtr,2016,2,CALABARZON,71,"Improvement of Production Efficiency and Quality of Broas",0,NULL
ByQtr,2016,1,CALABARZON,109,"Production Efficiency of Fresh Miki through a Mechanized Packaging System (New A.M. Miki Factory)",0,NULL
ByQtr,2016,2,CALABARZON,62,"Equipment Upgrading for the Production of Tita&#039;s Banana Chips",0,NULL
ByQtr,2016,1,CALABARZON,119,"Enhancement of the Production and Quality Control in Raw Milk by Palcon Dairy Multi-Purpose Cooperative",0,NULL
ByQtr,2016,3,CALABARZON,206,"Upgrading of Compost and Vermicompost Production at Melendres Agricultural Farm in Antipolo City through Equipment Acquisition",0,NULL
ByQtr,2016,1,CALABARZON,89,"Production and Product Quality Improvement of Selected Products of Pavino&#039;s Bakery",0,NULL
ByQtr,2016,3,CALABARZON,312,"Enhancing the Production Capability of Marvzzivan Trading through Technology Upgrading",300,NULL
ByQtr,2016,1,CALABARZON,353,"Printing Production and Quality Improvement fro Printerest Design Studio",0,NULL
ByQtr,2016,4,CALABARZON,28,"Improvement of Drying Process in the Production of Dried Pili Nuts and other Dried Fruits",0,NULL
ByQtr,2016,4,CALABARZON,50,"Upgrading of production facility of MAB Poultry Farm through Equipment Acquisition",0,NULL
ByQtr,2016,4,CALABARZON,268,"Upgrading of Grinding Process of Mag&#039;s Machine  Shop and Engineering Works",0,NULL
ByQtr,2016,2,CALABARZON,108,"Improving of Powder Coating Production Line Through Equipment Acquisition of Tahanang Walang Hagdan Inc. in Jalajala, Rizal",0,NULL
ByQtr,2016,4,CALABARZON,119,"Enhancement of the Production and Quality Control in Raw Milk by Palcon Dairy Multi-Purpose Cooperative",0,NULL
ByQtr,2016,2,CALABARZON,49,"Proper farm waste disposal and source of renewable energy for Mario Rena Piggery through Biogas System Facility",50,0.0000
ByQtr,2016,3,CALABARZON,291,"UPGRADING OF SOAP PROCESSING TECHNOLOGY OF PAAGAHAN   MULTI PURPOSE COOPERATIVE(PARCMPC)",0,NULL
ByQtr,2016,4,CALABARZON,20,"Installation of a CNC Lathe Machine for Metal Fabrication of CVC Precision Toolings, Inc.",0,NULL
ByQtr,2016,4,CALABARZON,133,"Provision of Technology Assistance Package Necessary to Uplift the Marketing Potential and Production Capability of Delfa&#039;s Food Products",0,NULL
ByQtr,2016,4,CALABARZON,207,"Production Improvement of Junel&#039;s Uraro Cookies",0,NULL
ByQtr,2016,3,CALABARZON,186,"Technology Enhancement and Production Capability of V Vhois Pasalubong through Modern Production Equipment",0,NULL
ByQtr,2016,2,CALABARZON,295,"Upgrading the Finishing processes and of laguna water hyacinth handicrafts producers associations Inc",0,NULL
ByQtr,2016,1,CALABARZON,33,"Process and Product Improvement of Virgin Coconut Oil (VCO) for JP Melchor Trading",0,NULL
ByQtr,2016,1,CALABARZON,91,"Equipment Upgrading of Cybersnacks Enterprise Inc. in Antipolo City",0,NULL
ByQtr,2016,3,CALABARZON,396,"Improvement of the Drying Process of Dried Pancit Lucban of New A.M. Miki Factory",0,NULL
ByQtr,2016,4,CALABARZON,311,"Packaging Improvement of Tofu as Comunity- based Livelihood Opportunities for PDOCCI (Persons with Disability Organization in Carmona, Cavite, Inc.) of the Local Government Unit (LGU) of Carmona",0,NULL
ByQtr,2016,4,CALABARZON,394,"UPGRADING OF SAN JOSE SICO LANDFILL MULTIPURPOSE COOPERATIVE PRODUCTION FACILITY FOR HOLLOW BLOCKS AND VERMICOMPOST THROUGH EQUIPMENT ACQUISITION",0,NULL
ByQtr,2016,2,CALABARZON,62,"Equipment Upgrading for the Production of Tita&#039;s Banana Chips",0,NULL
ByQtr,2016,4,CALABARZON,92,"Equipment Upgrading for Siony&#039;s Pili Tarts and Pastillas",0,NULL
ByQtr,2016,3,CALABARZON,241,"Upgrading of Heat Treatment and milling of elf Precision Tooling Services",0,NULL
ByQtr,2016,3,CALABARZON,114,"Upgrading the Productivity  of Escaba Food Products through Enhancement of Filling Operation",0,NULL
ByQtr,2016,2,CALABARZON,269,"Mechanization of Production Process of Brent&#039;s Siopao King",0,NULL
ByQtr,2016,4,CALABARZON,338,"Improvement of Production Capabilities of Crescens Graphics Print-Ink Services Co. Through Upgrading of Equipment",0,NULL
ByQtr,2016,3,CALABARZON,123,"Upgrading of Waste Recycling Facility of Eco Tray Mfg. Corp through Acquisition of Production Equipment",0,NULL
ByQtr,2016,3,CALABARZON,154,"Productivity and Quality Enhancement of Lobo Tamarind Products",0,NULL
ByQtr,2016,3,CALABARZON,333,"Upgrading of Banana Chips Processing Plant in Calawis, Antipolo City",0,NULL
ByQtr,2016,1,CALABARZON,80,"Process Improvement through Acquisition of Baking Equipment and Development of Label Design and Packaging",0,NULL
ByQtr,2016,1,CALABARZON,63,"Tjcen Food International, Inc. Acquisition Of New Equipment For The Production Of Processed Sweet Pickled Cucumber In Pililla, Rizal",0,NULL
ByQtr,2016,1,CALABARZON,346,"Improvement of Production Capability of Foodgear Enterprises",0,NULL
ByQtr,2016,4,CALABARZON,64,"Upgrading of TBN Food Production Facility through Equipment Acquisition",0,NULL
ByQtr,2016,3,CALABARZON,339,"Mechanization of Cookie Production thru the provision of Cookie depositor and cookie forming machine and improvement of packaging equipment for Gem See&#039;s Cakeshop",0,NULL
ByQtr,2016,3,CALABARZON,207,"Production Improvement of Junel&#039;s Uraro Cookies",0,NULL
ByQtr,2016,3,CALABARZON,45,"Upgrading of the Processing Facility of Biofarm and Natural Health Ingredients Company",1,-0.9444
ByQtr,2016,2,CALABARZON,302,"Capacity Upgrading in the Production of Rags and Candles of Kabuhayan at Kaunlaran Consumer&#039;s Cooperative",0,NULL
ByQtr,2016,4,CALABARZON,187,"Upgrading of the Mixing Process of Good Heart Food &amp; Industrial Corp. through Equipment Acquisition in Taytay, Rizal",0,NULL
ByQtr,2016,4,CALABARZON,97,"Productivity and Capability Improvement of Jacobina Biscuit Producers through Technology Enhancement",0,NULL
ByQtr,2016,2,CALABARZON,56,"Automation of Siomai Production of Jam Food Products in Cainta, Rizal through Equipment Acquisition",0,NULL
ByQtr,2016,1,CALABARZON,115,"Strengthening of the Production Capability and Productivity of LAMACO Machineries Corporation by Modernizing the Existing Production Equipment through the DOST SETUP",0,NULL
ByQtr,2016,2,CALABARZON,26,"Productivity Improvement through Upgrading of Milling and Turning Processes of Blairwin Technology",0,NULL
ByQtr,2016,1,CALABARZON,304,"Enhancing Technical Capability of Balok Sewers through Utilization of Upgraded Sewing Technology",0,NULL
ByQtr,2016,3,CALABARZON,79,"Productivity Improvement of Coconut Milk Extraction of Natural quantum Diversified Products, Inc",0,NULL
ByQtr,2016,4,CALABARZON,45,"Upgrading of the Processing Facility of Biofarm and Natural Health Ingredients Company",316,315.0000
ByQtr,2016,2,CALABARZON,326,"Upgrading of Furniture Production  Capability of Emvel Furniture  Manufacturing Through Equipment Acquisition in Tanay, Rizal",0,NULL
ByQtr,2016,4,CALABARZON,259,"Enhancement of Guava Processing Facility of SINAMPC",1160,0.0035
ByQtr,2016,2,CALABARZON,130,"Product Development and Equipment Upgrading for Mel and Vic Food Products",0,NULL
ByQtr,2016,1,CALABARZON,319,"Enhancement of ESAT&#039;S Food Services Through Equipment Upgrading",0,NULL
